4.01392e-13	8.87097e-13	1.92211e-12	4.08008e-12	8.50733e-12	1.74031e-11	3.49451e-11	6.88993e-11	1.3338e-10	2.53579e-10	4.73594e-10	8.68997e-10	1.56724e-09	2.77878e-09	4.84513e-09	8.3095e-09	1.40171e-08	2.32693e-08	3.80082e-08	6.10938e-08	9.66495e-08	1.50451e-07	2.30468e-07	3.47386e-07	5.15207e-07	7.51699e-07	1.07898e-06	1.52351e-06	2.11633e-06	2.8928e-06	3.89067e-06	5.15054e-06	6.71207e-06	8.61308e-06	1.08871e-05	1.35592e-05	1.66417e-05	2.01342e-05	2.40177e-05	2.8251e-05	3.27691e-05	3.74799e-05	4.22825e-05	4.70324e-05	5.15858e-05	5.57825e-05	5.94691e-05	6.25072e-05	6.47729e-05	6.61692e-05	6.66419e-05	6.61686e-05	6.47741e-05	6.25069e-05	5.94695e-05	5.57833e-05	5.15851e-05	4.70327e-05	4.22822e-05	3.74794e-05	3.27685e-05	2.82511e-05	2.40175e-05	2.01343e-05	1.66416e-05	1.35593e-05	1.08871e-05	8.6132e-06	6.71198e-06	5.15056e-06	3.8907e-06	2.89282e-06	2.11635e-06	1.52352e-06	1.07898e-06	7.51691e-07	5.152e-07	3.47398e-07	2.30473e-07	1.50454e-07	9.66487e-08	6.10956e-08	3.80084e-08	2.32702e-08	1.40168e-08	8.3092e-09	4.84515e-09	2.77877e-09	1.56722e-09	8.68977e-10	4.73594e-10	2.5358e-10	1.33382e-10	6.88985e-11	3.49452e-11	1.74024e-11	8.50708e-12	4.07972e-12	1.92217e-12	8.87135e-13	4.01387e-13	
7.53996e-13	1.66178e-12	3.5918e-12	7.60948e-12	1.5839e-11	3.23476e-11	6.48689e-11	1.27716e-10	2.46878e-10	4.68664e-10	8.74013e-10	1.60118e-09	2.88273e-09	5.10186e-09	8.87734e-09	1.51907e-08	2.55692e-08	4.23479e-08	6.9016e-08	1.10669e-07	1.74663e-07	2.71291e-07	4.14642e-07	6.23697e-07	9.23143e-07	1.34445e-06	1.92646e-06	2.71585e-06	3.76731e-06	5.14197e-06	6.90643e-06	9.13072e-06	1.1884e-05	1.52313e-05	1.92269e-05	2.39136e-05	2.93099e-05	3.54132e-05	4.2185e-05	4.95508e-05	5.74008e-05	6.55759e-05	7.3884e-05	8.20941e-05	8.99519e-05	9.71935e-05	0.000103545	0.000108781	0.000112677	0.000115088	0.000115909	0.000115088	0.000112678	0.000108781	0.000103545	9.71945e-05	8.99516e-05	8.20951e-05	7.38822e-05	6.55764e-05	5.74004e-05	4.95525e-05	4.21849e-05	3.54129e-05	2.93105e-05	2.39138e-05	1.9227e-05	1.52312e-05	1.18838e-05	9.13081e-06	6.90655e-06	5.14205e-06	3.76733e-06	2.71577e-06	1.9265e-06	1.34442e-06	9.23134e-07	6.23702e-07	4.14642e-07	2.71294e-07	1.74661e-07	1.10665e-07	6.90156e-08	4.23468e-08	2.55696e-08	1.51909e-08	8.8773e-09	5.10185e-09	2.88277e-09	1.6012e-09	8.7399e-10	4.68674e-10	2.46876e-10	1.2771e-10	6.48675e-11	3.2348e-11	1.58387e-11	7.60954e-12	3.59175e-12	1.66176e-12	7.54e-13	
1.3937e-12	3.06278e-12	6.60313e-12	1.39578e-11	2.89958e-11	5.91104e-11	1.18334e-10	2.32601e-10	4.49002e-10	8.51121e-10	1.58474e-09	2.89879e-09	5.21038e-09	9.20407e-09	1.59843e-08	2.72963e-08	4.58479e-08	7.57537e-08	1.23157e-07	1.97027e-07	3.10234e-07	4.80742e-07	7.33091e-07	1.10039e-06	1.62535e-06	2.36249e-06	3.37896e-06	4.75576e-06	6.58637e-06	8.97629e-06	1.204e-05	1.58955e-05	2.06617e-05	2.64454e-05	3.33366e-05	4.14084e-05	5.06822e-05	6.11521e-05	7.27441e-05	8.53306e-05	9.87179e-05	0.000112632	0.000126749	0.00014068	0.000153999	0.000166252	0.000177015	0.000185854	0.000192448	0.000196514	0.000197896	0.000196517	0.000192448	0.000185854	0.000177016	0.000166256	0.000153997	0.000140682	0.000126749	0.000112634	9.87188e-05	8.53301e-05	7.27426e-05	6.11518e-05	5.06825e-05	4.14079e-05	3.3337e-05	2.6446e-05	2.06612e-05	1.58957e-05	1.204e-05	8.97626e-06	6.58649e-06	4.75579e-06	3.37902e-06	2.36248e-06	1.62538e-06	1.10039e-06	7.3309e-07	4.80734e-07	3.10229e-07	1.97033e-07	1.23159e-07	7.57531e-08	4.58492e-08	2.72971e-08	1.59843e-08	9.20373e-09	5.21036e-09	2.89883e-09	1.58473e-09	8.51125e-10	4.49012e-10	2.32608e-10	1.18336e-10	5.9113e-11	2.89959e-11	1.39578e-11	6.60313e-12	3.06274e-12	1.39366e-12	
2.53555e-12	5.55454e-12	1.19403e-11	2.51829e-11	5.21996e-11	1.06208e-10	2.12197e-10	4.16425e-10	8.02457e-10	1.51885e-09	2.82361e-09	5.15666e-09	9.25213e-09	1.63162e-08	2.82818e-08	4.82024e-08	8.07905e-08	1.33199e-07	2.16031e-07	3.44806e-07	5.41629e-07	8.37317e-07	1.27413e-06	1.90784e-06	2.81211e-06	4.07901e-06	5.82352e-06	8.18161e-06	1.13123e-05	1.53929e-05	2.06154e-05	2.7178e-05	3.52759e-05	4.50854e-05	5.6765e-05	7.04054e-05	8.6054e-05	0.000103691	0.00012317	0.000144285	0.000166693	0.000189946	0.000213488	0.000236692	0.000258863	0.000279244	0.000297101	0.000311801	0.00032271	0.000329464	0.000331743	0.000329462	0.000322709	0.000311798	0.000297104	0.000279249	0.000258862	0.000236693	0.000213491	0.000189946	0.000166694	0.000144285	0.000123171	0.000103692	8.60527e-05	7.04067e-05	5.67648e-05	4.50858e-05	3.52756e-05	2.7178e-05	2.06158e-05	1.53928e-05	1.13124e-05	8.18139e-06	5.82345e-06	4.07903e-06	2.81212e-06	1.90787e-06	1.27411e-06	8.37324e-07	5.41638e-07	3.4481e-07	2.16033e-07	1.33196e-07	8.07911e-08	4.82031e-08	2.82822e-08	1.6316e-08	9.25252e-09	5.15673e-09	2.82357e-09	1.51887e-09	8.02429e-10	4.16424e-10	2.12201e-10	1.06201e-10	5.21951e-11	2.51838e-11	1.19409e-11	5.55419e-12	2.53555e-12	
4.53818e-12	9.91259e-12	2.12478e-11	4.4694e-11	9.24193e-11	1.87631e-10	3.74182e-10	7.32815e-10	1.40974e-09	2.66378e-09	4.9439e-09	9.01308e-09	1.61487e-08	2.84236e-08	4.91772e-08	8.36499e-08	1.39911e-07	2.30165e-07	3.72523e-07	5.93181e-07	9.29503e-07	1.4336e-06	2.17622e-06	3.25155e-06	4.7818e-06	6.92208e-06	9.86242e-06	1.38296e-05	1.90866e-05	2.59304e-05	3.46715e-05	4.56436e-05	5.91533e-05	7.5499e-05	9.49137e-05	0.000117557	0.000143491	0.000172643	0.000204787	0.00023956	0.000276383	0.000314542	0.000353103	0.000391062	0.000427253	0.000460521	0.000489659	0.000513584	0.000531384	0.000542357	0.000546077	0.000542358	0.000531387	0.000513586	0.000489658	0.000460522	0.000427256	0.000391061	0.000353106	0.00031455	0.000276384	0.000239561	0.000204785	0.00017264	0.000143489	0.000117559	9.49111e-05	7.54987e-05	5.91527e-05	4.56441e-05	3.46718e-05	2.59305e-05	1.90867e-05	1.38293e-05	9.86248e-06	6.92203e-06	4.78172e-06	3.25157e-06	2.17623e-06	1.43358e-06	9.29512e-07	5.93196e-07	3.72527e-07	2.30165e-07	1.39914e-07	8.36484e-08	4.91767e-08	2.84235e-08	1.61487e-08	9.01389e-09	4.94384e-09	2.6638e-09	1.40978e-09	7.32803e-10	3.74172e-10	1.87636e-10	9.24183e-11	4.4694e-11	2.12479e-11	9.91209e-12	4.53819e-12	
7.99344e-12	1.7403e-11	3.71976e-11	7.80466e-11	1.60975e-10	3.26062e-10	6.48827e-10	1.26824e-09	2.43498e-09	4.59265e-09	8.50906e-09	1.54883e-08	2.76954e-08	4.86679e-08	8.40563e-08	1.42691e-07	2.38197e-07	3.91015e-07	6.31435e-07	1.00316e-06	1.56822e-06	2.41293e-06	3.65383e-06	5.4471e-06	7.993e-06	1.15452e-05	1.64141e-05	2.29722e-05	3.16484e-05	4.29168e-05	5.72908e-05	7.5297e-05	9.74391e-05	0.000124179	0.000155886	0.000192788	0.00023498	0.000282317	0.000334393	0.000390652	0.000450067	0.000511515	0.000573587	0.000634535	0.000692557	0.000745829	0.000792455	0.00083076	0.000859169	0.000876785	0.00088269	0.000876768	0.000859173	0.000830746	0.000792458	0.000745832	0.000692555	0.000634532	0.000573591	0.000511521	0.000450069	0.000390654	0.000334397	0.000282318	0.000234975	0.00019279	0.000155884	0.000124179	9.74387e-05	7.52974e-05	5.72909e-05	4.29173e-05	3.16484e-05	2.29723e-05	1.64144e-05	1.15451e-05	7.99318e-06	5.44707e-06	3.65382e-06	2.41294e-06	1.56822e-06	1.00318e-06	6.31438e-07	3.91008e-07	2.382e-07	1.42691e-07	8.40554e-08	4.86675e-08	2.76946e-08	1.54886e-08	8.50924e-09	4.59257e-09	2.43491e-09	1.26821e-09	6.48817e-10	3.26082e-10	1.6098e-10	7.80477e-11	3.71974e-11	1.74032e-11	7.99375e-12	
1.38424e-11	3.00514e-11	6.40607e-11	1.34081e-10	2.75839e-10	5.57396e-10	1.10658e-09	2.15828e-09	4.13598e-09	7.78526e-09	1.43977e-08	2.61587e-08	4.66958e-08	8.19069e-08	1.41199e-07	2.39257e-07	3.98598e-07	6.52974e-07	1.05208e-06	1.66787e-06	2.60136e-06	3.9926e-06	6.03264e-06	8.97096e-06	1.31334e-05	1.89272e-05	2.68527e-05	3.75043e-05	5.15657e-05	6.97979e-05	9.30106e-05	0.000122045	0.000157679	0.000200644	0.00025149	0.000310567	0.000377994	0.000453432	0.00053636	0.000625664	0.000719855	0.000817124	0.000915091	0.00101116	0.00110263	0.00118635	0.00125964	0.00131974	0.00136439	0.00139205	0.00140144	0.00139203	0.00136441	0.00131974	0.00125962	0.00118637	0.00110264	0.00101116	0.000915096	0.000817116	0.000719859	0.00062567	0.000536359	0.00045343	0.000377999	0.000310566	0.00025149	0.000200647	0.000157679	0.000122043	9.30103e-05	6.97978e-05	5.15663e-05	3.75037e-05	2.68527e-05	1.89274e-05	1.31334e-05	8.97089e-06	6.03255e-06	3.9926e-06	2.60135e-06	1.66777e-06	1.05209e-06	6.52971e-07	3.98587e-07	2.39256e-07	1.41198e-07	8.19074e-08	4.66962e-08	2.61583e-08	1.43974e-08	7.78496e-09	4.13599e-09	2.15831e-09	1.10656e-09	5.57396e-10	2.75853e-10	1.34081e-10	6.40572e-11	3.00524e-11	1.38426e-11	
2.35707e-11	5.10381e-11	1.08515e-10	2.26587e-10	4.64957e-10	9.37306e-10	1.85655e-09	3.61286e-09	6.90868e-09	1.2978e-08	2.39513e-08	4.34403e-08	7.73981e-08	1.35511e-07	2.33165e-07	3.94378e-07	6.55754e-07	1.07199e-06	1.72354e-06	2.72616e-06	4.24219e-06	6.49647e-06	9.79196e-06	1.45268e-05	2.12171e-05	3.05078e-05	4.31825e-05	6.01871e-05	8.25805e-05	0.000111567	0.000148393	0.000194383	0.000250727	0.000318511	0.000398596	0.000491509	0.000597272	0.000715469	0.00084507	0.000984305	0.00113095	0.00128206	0.00143409	0.00158282	0.00172419	0.00185357	0.00196662	0.00205932	0.00212819	0.00217064	0.00218508	0.00217068	0.00212821	0.00205929	0.00196662	0.00185358	0.00172417	0.00158281	0.00143407	0.00128207	0.00113096	0.000984315	0.000845066	0.000715463	0.000597276	0.000491513	0.000398592	0.000318512	0.000250727	0.000194385	0.000148393	0.000111567	8.25804e-05	6.01879e-05	4.31821e-05	3.05077e-05	2.12167e-05	1.45269e-05	9.79178e-06	6.49639e-06	4.24212e-06	2.72621e-06	1.72357e-06	1.072e-06	6.55741e-07	3.94366e-07	2.3316e-07	1.35512e-07	7.73974e-08	4.34398e-08	2.39521e-08	1.2978e-08	6.90857e-09	3.61291e-09	1.85654e-09	9.37317e-10	4.64958e-10	2.26594e-10	1.08521e-10	5.10376e-11	2.35707e-11	
3.94317e-11	8.52002e-11	1.80754e-10	3.76556e-10	7.7093e-10	1.55041e-09	3.06379e-09	5.94896e-09	1.13494e-08	2.12773e-08	3.91913e-08	7.09319e-08	1.26137e-07	2.20436e-07	3.78588e-07	6.39076e-07	1.06052e-06	1.7303e-06	2.77619e-06	4.38134e-06	6.80275e-06	1.03933e-05	1.56278e-05	2.31323e-05	3.37008e-05	4.83453e-05	6.82787e-05	9.49574e-05	0.000130012	0.000175285	0.000232723	0.000304258	0.000391769	0.000496864	0.000620805	0.00076427	0.000927351	0.00110913	0.00130805	0.00152141	0.00174571	0.00197631	0.00220781	0.00243415	0.00264875	0.00284507	0.00301626	0.0031567	0.00326092	0.00332522	0.00334689	0.00332522	0.00326095	0.00315671	0.00301624	0.00284502	0.00264877	0.00243417	0.00220782	0.00197631	0.00174569	0.00152142	0.00130806	0.00110912	0.000927337	0.000764268	0.000620806	0.00049686	0.000391771	0.000304256	0.000232724	0.000175284	0.000130012	9.49567e-05	6.82785e-05	4.83456e-05	3.37009e-05	2.31315e-05	1.56278e-05	1.03934e-05	6.80276e-06	4.38123e-06	2.7762e-06	1.73028e-06	1.0605e-06	6.39063e-07	3.78582e-07	2.20434e-07	1.26134e-07	7.09293e-08	3.91939e-08	2.12779e-08	1.13489e-08	5.94887e-09	3.06361e-09	1.55045e-09	7.70922e-10	3.76541e-10	1.80752e-10	8.52022e-11	3.94329e-11	
6.48189e-11	1.39801e-10	2.95976e-10	6.15304e-10	1.25703e-09	2.52255e-09	4.97388e-09	9.63657e-09	1.83435e-08	3.43125e-08	6.30636e-08	1.13907e-07	2.02161e-07	3.52599e-07	6.04453e-07	1.01831e-06	1.68644e-06	2.7461e-06	4.3968e-06	6.92449e-06	1.07272e-05	1.63515e-05	2.45306e-05	3.62215e-05	5.26469e-05	7.53421e-05	0.00010616	0.000147289	0.000201227	0.000270753	0.000358727	0.000468101	0.000601642	0.000761719	0.000950161	0.00116782	0.00141477	0.00168952	0.00198954	0.00231072	0.00264751	0.00299303	0.00333948	0.00367741	0.00399774	0.00428991	0.00454495	0.0047536	0.00490874	0.00500399	0.00503631	0.00500395	0.0049087	0.00475368	0.00454499	0.00428992	0.00399772	0.00367747	0.00333948	0.00299304	0.00264752	0.00231073	0.00198955	0.0016895	0.00141475	0.00116782	0.000950168	0.00076173	0.000601642	0.000468109	0.000358724	0.000270754	0.00020123	0.000147289	0.000106158	7.53417e-05	5.26465e-05	3.6222e-05	2.45309e-05	1.63516e-05	1.07274e-05	6.92437e-06	4.39681e-06	2.74611e-06	1.68648e-06	1.01834e-06	6.04456e-07	3.52595e-07	2.02159e-07	1.1391e-07	6.30647e-08	3.43127e-08	1.83432e-08	9.63628e-09	4.97384e-09	2.5226e-09	1.25704e-09	6.15283e-10	2.95977e-10	1.39801e-10	6.48185e-11	
1.04641e-10	2.25325e-10	4.76332e-10	9.88535e-10	2.01551e-09	4.03639e-09	7.94205e-09	1.53516e-08	2.91631e-08	5.44302e-08	9.98251e-08	1.79941e-07	3.18687e-07	5.54731e-07	9.48993e-07	1.5957e-06	2.63747e-06	4.28565e-06	6.84828e-06	1.07616e-05	1.66351e-05	2.53013e-05	3.78678e-05	5.57788e-05	8.08797e-05	0.000115469	0.000162316	0.000224678	0.000306272	0.000411184	0.000543672	0.000708057	0.000908309	0.00114792	0.00142935	0.00175398	0.0021213	0.00252938	0.00297376	0.00344879	0.00394577	0.00445486	0.00496379	0.00546006	0.00592917	0.00635715	0.00673	0.00703465	0.00726066	0.00739966	0.00744693	0.00739961	0.00726076	0.00703471	0.00672997	0.00635722	0.00592915	0.00546008	0.00496376	0.00445483	0.0039458	0.00344879	0.00297377	0.00252936	0.00212131	0.001754	0.00142936	0.00114793	0.000908317	0.00070806	0.000543676	0.000411181	0.00030627	0.000224682	0.000162315	0.000115468	8.08799e-05	5.57795e-05	3.78682e-05	2.53013e-05	1.6635e-05	1.07617e-05	6.84827e-06	4.28561e-06	2.63753e-06	1.59569e-06	9.48978e-07	5.54743e-07	3.1869e-07	1.79942e-07	9.9829e-08	5.44291e-08	2.91626e-08	1.5352e-08	7.9422e-09	4.03639e-09	2.01554e-09	9.88545e-10	4.76308e-10	2.25333e-10	1.04637e-10	
1.65805e-10	3.56696e-10	7.53056e-10	1.56076e-09	3.17716e-09	6.35096e-09	1.24712e-08	2.40612e-08	4.56078e-08	8.49418e-08	1.5546e-07	2.79605e-07	4.94189e-07	8.5843e-07	1.46543e-06	2.45938e-06	4.05644e-06	6.57862e-06	1.04902e-05	1.64498e-05	2.53739e-05	3.85042e-05	5.74938e-05	8.44923e-05	0.000122224	0.000174072	0.000244113	0.000337095	0.000458471	0.000614118	0.000810286	0.00105308	0.00134827	0.00170075	0.00211398	0.00258946	0.00312647	0.0037217	0.00436898	0.0050593	0.00578	0.00651635	0.00725197	0.0079671	0.00864224	0.00925721	0.00979277	0.0102302	0.0105545	0.0107541	0.0108215	0.0107541	0.0105545	0.0102302	0.00979273	0.00925737	0.0086422	0.007967	0.00725195	0.00651641	0.00578001	0.00505928	0.00436899	0.00372176	0.00312646	0.00258945	0.00211398	0.00170075	0.00134826	0.00105309	0.000810295	0.000614126	0.000458481	0.0003371	0.000244113	0.000174074	0.000122225	8.44905e-05	5.74942e-05	3.85044e-05	2.5374e-05	1.64497e-05	1.04901e-05	6.57858e-06	4.05641e-06	2.45931e-06	1.46546e-06	8.58406e-07	4.94187e-07	2.79606e-07	1.55463e-07	8.49426e-08	4.56059e-08	2.40605e-08	1.24712e-08	6.3508e-09	3.17708e-09	1.56078e-09	7.5307e-10	3.56699e-10	1.65807e-10	
2.57906e-10	5.54439e-10	1.16953e-09	2.42128e-09	4.92161e-09	9.82366e-09	1.92563e-08	3.70838e-08	7.01527e-08	1.30388e-07	2.38146e-07	4.27411e-07	7.53886e-07	1.30681e-06	2.22631e-06	3.72802e-06	6.13739e-06	9.93298e-06	1.58057e-05	2.47346e-05	3.80703e-05	5.76415e-05	8.58741e-05	0.000125899	0.000181697	0.000258162	0.00036114	0.00049751	0.000675043	0.000902169	0.00118764	0.0015402	0.00196797	0.00247773	0.00307394	0.00375861	0.00453034	0.00538427	0.00631041	0.00729597	0.00832312	0.00937037	0.0104141	0.0114279	0.0123836	0.0132526	0.0140076	0.0146241	0.0150812	0.0153622	0.0154572	0.0153621	0.0150813	0.014624	0.0140075	0.0132525	0.0123836	0.0114279	0.0104141	0.00937049	0.00832314	0.00729599	0.00631038	0.00538428	0.00453033	0.00375858	0.0030739	0.00247772	0.00196798	0.0015402	0.00118763	0.000902172	0.000675053	0.000497508	0.000361146	0.000258164	0.000181701	0.000125902	8.58739e-05	5.76421e-05	3.80708e-05	2.4735e-05	1.58057e-05	9.93301e-06	6.13744e-06	3.72803e-06	2.22626e-06	1.30682e-06	7.53881e-07	4.27422e-07	2.38146e-07	1.30388e-07	7.01555e-08	3.70842e-08	1.92569e-08	9.82408e-09	4.92176e-09	2.4213e-09	1.16954e-09	5.5447e-10	2.57905e-10	
3.93713e-10	8.46016e-10	1.78369e-09	3.6895e-09	7.4934e-09	1.49352e-08	2.92339e-08	5.62069e-08	1.0614e-07	1.96904e-07	3.58903e-07	6.42835e-07	1.13145e-06	1.95712e-06	3.3275e-06	5.56091e-06	9.13511e-06	1.47547e-05	2.34294e-05	3.65862e-05	5.61912e-05	8.4888e-05	0.000126188	0.000184568	0.000265744	0.000376654	0.000525648	0.000722373	0.00097784	0.00130377	0.00171247	0.00221589	0.00282553	0.00354994	0.00439556	0.00536467	0.00645521	0.00765876	0.00896165	0.010345	0.0117837	0.0132485	0.0147048	0.0161164	0.0174435	0.0186497	0.0196964	0.020551	0.0211842	0.0215727	0.0217037	0.0215729	0.021184	0.020551	0.0196963	0.0186498	0.0174433	0.0161164	0.0147048	0.0132484	0.0117837	0.010345	0.00896166	0.00765869	0.0064552	0.0053647	0.00439555	0.00354992	0.00282553	0.00221594	0.00171246	0.00130377	0.000977826	0.000722379	0.000525651	0.000376656	0.000265741	0.000184565	0.000126185	8.48891e-05	5.61909e-05	3.65868e-05	2.343e-05	1.47546e-05	9.13499e-06	5.56079e-06	3.32744e-06	1.95716e-06	1.13144e-06	6.42815e-07	3.58911e-07	1.96902e-07	1.06138e-07	5.62048e-08	2.92345e-08	1.49353e-08	7.49334e-09	3.68938e-09	1.78364e-09	8.46011e-10	3.93722e-10	
5.89864e-10	1.26754e-09	2.6716e-09	5.52357e-09	1.12063e-08	2.23181e-08	4.36323e-08	8.37628e-08	1.57923e-07	2.92466e-07	5.32081e-07	9.51204e-07	1.67084e-06	2.88435e-06	4.89382e-06	8.16142e-06	1.33795e-05	2.15625e-05	3.41685e-05	5.32435e-05	8.15991e-05	0.00012301	0.00018243	0.000266233	0.000382429	0.000540744	0.000752818	0.00103212	0.00139356	0.0018538	0.0024292	0.0031365	0.00399037	0.0050031	0.00618266	0.00753184	0.0090461	0.010714	0.0125162	0.0144252	0.0164067	0.0184185	0.0204155	0.0223488	0.0241634	0.0258095	0.0272369	0.0283998	0.0292605	0.02979	0.0299687	0.02979	0.0292606	0.0283998	0.0272371	0.0258097	0.0241634	0.0223486	0.0204157	0.0184186	0.0164067	0.0144253	0.0125162	0.0107139	0.00904607	0.00753178	0.00618268	0.00500303	0.00399039	0.00313651	0.00242923	0.0018538	0.00139357	0.00103213	0.00075281	0.000540744	0.000382428	0.000266235	0.000182431	0.000123009	8.15986e-05	5.32446e-05	3.4168e-05	2.15627e-05	1.33794e-05	8.16107e-06	4.89383e-06	2.88432e-06	1.67081e-06	9.51219e-07	5.32059e-07	2.92467e-07	1.57921e-07	8.37611e-08	4.36306e-08	2.23176e-08	1.12066e-08	5.52351e-09	2.67155e-09	1.26753e-09	5.89858e-10	
8.6731e-10	1.86405e-09	3.92893e-09	8.12081e-09	1.64684e-08	3.27711e-08	6.40053e-08	1.22724e-07	2.31062e-07	4.27247e-07	7.76014e-07	1.38478e-06	2.42762e-06	4.18256e-06	7.08201e-06	1.17869e-05	1.92814e-05	3.10107e-05	4.90378e-05	7.62514e-05	0.0001166	0.000175403	0.000259545	0.000377926	0.000541588	0.000763976	0.00106106	0.00145118	0.00195483	0.00259401	0.00339105	0.00436812	0.00554528	0.00693771	0.0085561	0.0104026	0.0124707	0.0147442	0.0171951	0.0197854	0.0224696	0.0251881	0.027882	0.0304823	0.0329214	0.03513	0.0370427	0.0386001	0.0397517	0.0404576	0.0406968	0.0404577	0.039752	0.0386002	0.0370427	0.0351302	0.0329213	0.0304822	0.0278819	0.0251882	0.0224694	0.0197855	0.0171951	0.0147441	0.0124708	0.0104025	0.00855606	0.00693773	0.00554526	0.00436813	0.00339102	0.002594	0.00195483	0.00145119	0.00106108	0.000763973	0.000541583	0.000377926	0.000259547	0.000175403	0.0001166	7.62502e-05	4.90373e-05	3.10108e-05	1.92815e-05	1.17867e-05	7.08203e-06	4.18252e-06	2.42767e-06	1.38476e-06	7.76003e-07	4.27244e-07	2.31057e-07	1.22725e-07	6.40064e-08	3.2772e-08	1.64684e-08	8.12082e-09	3.92879e-09	1.86402e-09	8.67315e-10	
1.25182e-09	2.69197e-09	5.67509e-09	1.17293e-08	2.37767e-08	4.7292e-08	9.22868e-08	1.76779e-07	3.32441e-07	6.13874e-07	1.11321e-06	1.98307e-06	3.47048e-06	5.96803e-06	1.0085e-05	1.67514e-05	2.73477e-05	4.38921e-05	6.92615e-05	0.000107477	0.000163995	0.000246162	0.000363448	0.000528005	0.000754957	0.00106246	0.00147196	0.00200845	0.00269886	0.00357246	0.00465913	0.00598763	0.00758395	0.0094674	0.0116511	0.0141377	0.016916	0.019963	0.0232418	0.0266999	0.0302729	0.0338883	0.0374614	0.040905	0.0441286	0.0470417	0.0495622	0.0516145	0.0531276	0.0540571	0.0543701	0.0540575	0.0531274	0.0516135	0.0495618	0.0470424	0.0441288	0.0409048	0.0374612	0.033888	0.0302729	0.0266997	0.023242	0.0199632	0.0169158	0.0141376	0.0116511	0.00946735	0.00758378	0.00598763	0.00465906	0.00357242	0.00269884	0.00200845	0.00147197	0.00106245	0.000754944	0.000528007	0.000363453	0.000246165	0.000163996	0.000107479	6.9263e-05	4.38924e-05	2.73479e-05	1.67512e-05	1.00851e-05	5.96808e-06	3.47042e-06	1.98311e-06	1.11321e-06	6.13876e-07	3.32443e-07	1.76776e-07	9.22879e-08	4.72916e-08	2.37774e-08	1.17292e-08	5.67487e-09	2.69203e-09	1.25185e-09	
1.77445e-09	3.81793e-09	8.05105e-09	1.66424e-08	3.37335e-08	6.70635e-08	1.30804e-07	2.50367e-07	4.70343e-07	8.67447e-07	1.57096e-06	2.79427e-06	4.88207e-06	8.38001e-06	1.41365e-05	2.34338e-05	3.81813e-05	6.11556e-05	9.63038e-05	0.000149106	0.000227051	0.000340029	0.000500969	0.000726187	0.00103589	0.00145439	0.00201029	0.00273614	0.00366801	0.00484356	0.00630169	0.00807956	0.0102097	0.0127175	0.0156174	0.018911	0.0225831	0.0266018	0.0309168	0.0354562	0.0401407	0.0448683	0.0495304	0.0540167	0.0582067	0.0619912	0.0652564	0.0679126	0.0698731	0.0710759	0.0714819	0.0710755	0.069873	0.0679125	0.0652562	0.0619913	0.0582061	0.0540159	0.0495308	0.0448679	0.0401406	0.0354562	0.0309167	0.0266018	0.0225832	0.0189112	0.0156172	0.0127175	0.0102098	0.00807958	0.00630169	0.00484356	0.00366803	0.00273613	0.0020103	0.00145439	0.00103589	0.00072617	0.000500969	0.000340036	0.000227049	0.000149104	9.63027e-05	6.11558e-05	3.81818e-05	2.34338e-05	1.41365e-05	8.38001e-06	4.88193e-06	2.79423e-06	1.57096e-06	8.6745e-07	4.70326e-07	2.50355e-07	1.30806e-07	6.70654e-08	3.37331e-08	1.66427e-08	8.05092e-09	3.81787e-09	1.77445e-09	
2.47112e-09	5.3198e-09	1.12227e-08	2.3203e-08	4.70326e-08	9.34799e-08	1.82244e-07	3.48594e-07	6.5436e-07	1.20559e-06	2.18071e-06	3.87317e-06	6.7574e-06	1.15808e-05	1.94994e-05	3.22652e-05	5.24722e-05	8.38721e-05	0.000131808	0.000203664	0.000309453	0.000462461	0.000679859	0.000983275	0.00139943	0.00196036	0.00270326	0.00367051	0.00490866	0.0064663	0.00839278	0.0107346	0.013533	0.016819	0.0206091	0.0249029	0.0296809	0.0348966	0.0404841	0.0463516	0.0523912	0.0584735	0.0644631	0.0702138	0.0755771	0.0804108	0.084579	0.0879662	0.0904603	0.0919927	0.0925065	0.0919928	0.0904607	0.087966	0.0845799	0.0804105	0.0755768	0.0702137	0.0644628	0.0584728	0.0523911	0.0463514	0.0404836	0.0348965	0.0296805	0.0249026	0.020609	0.016819	0.013533	0.0107347	0.00839286	0.00646635	0.00490862	0.00367051	0.00270326	0.00196035	0.00139942	0.000983275	0.000679857	0.000462459	0.000309452	0.000203665	0.000131809	8.38728e-05	5.24712e-05	3.22644e-05	1.94992e-05	1.15808e-05	6.75757e-06	3.8732e-06	2.18064e-06	1.20557e-06	6.54343e-07	3.48581e-07	1.82238e-07	9.34781e-08	4.70338e-08	2.32034e-08	1.12229e-08	5.31977e-09	2.47116e-09	
