2.67864e-33 7.20884e-33 1.90165e-32 4.91711e-32 1.24625e-31 3.09608e-31 7.53936e-31 1.79958e-30 4.21037e-30 9.65575e-30 2.17052e-29 4.78252e-29 1.03291e-28 2.18667e-28 4.53752e-28 9.22929e-28 1.84006e-27 3.59591e-27 6.88811e-27 1.29332e-26 2.38027e-26 4.29398e-26 7.59289e-26 1.31604e-25 2.23586e-25 3.72336e-25 6.07771e-25 9.72429e-25 1.52507e-24 2.34443e-24 3.53263e-24 5.21763e-24 7.55373e-24 1.07193e-23 1.49101e-23 2.03289e-23 2.71681e-23 3.55892e-23 4.56974e-23 5.75148e-23 7.09547e-23 8.5802e-23 1.01702e-22 1.1816e-22 1.34564e-22 1.50211e-22 1.64357e-22 1.76274e-22 1.85312e-22 1.90956e-22 1.92875e-22 1.90956e-22 1.85312e-22 1.76274e-22 1.64357e-22 1.50211e-22 1.34564e-22 1.1816e-22 1.01701e-22 8.5802e-23 7.09548e-23 5.75148e-23 4.56974e-23 3.55892e-23 2.71681e-23 2.03289e-23 1.49102e-23 1.07193e-23 7.55373e-24 5.21763e-24 3.53263e-24 2.34443e-24 1.52507e-24 9.72429e-25 6.0777e-25 3.72336e-25 2.23586e-25 1.31604e-25 7.59288e-26 4.29397e-26 2.38027e-26 1.29332e-26 6.88812e-27 3.59591e-27 1.84005e-27 9.22929e-28 4.53752e-28 2.18668e-28 1.03291e-28 4.7825e-29 2.17052e-29 9.65571e-30 4.21039e-30 1.79958e-30 7.53933e-31 3.09608e-31 1.24624e-31 4.91713e-32 1.90165e-32 7.2088e-33 2.67864e-33 
1.94007e-32 5.22117e-32 1.37732e-31 3.56133e-31 9.02626e-31 2.24241e-30 5.46056e-30 1.30339e-29 3.04946e-29 6.99341e-29 1.57205e-28 3.46385e-28 7.48112e-28 1.58375e-27 3.28641e-27 6.68454e-27 1.33271e-26 2.60443e-26 4.98888e-26 9.36717e-26 1.72397e-25 3.11002e-25 5.49934e-25 9.53173e-25 1.61938e-24 2.69674e-24 4.40193e-24 7.04305e-24 1.10457e-23 1.69801e-23 2.55859e-23 3.77899e-23 5.47097e-23 7.76368e-23 1.0799e-22 1.47237e-22 1.96771e-22 2.57763e-22 3.30975e-22 4.16565e-22 5.13907e-22 6.21441e-22 7.36598e-22 8.55804e-22 9.74614e-22 1.08794e-21 1.1904e-21 1.27671e-21 1.34217e-21 1.38304e-21 1.39694e-21 1.38304e-21 1.34217e-21 1.27671e-21 1.1904e-21 1.08794e-21 9.74614e-22 8.55804e-22 7.36597e-22 6.21441e-22 5.13907e-22 4.16565e-22 3.30975e-22 2.57763e-22 1.96771e-22 1.47237e-22 1.0799e-22 7.76368e-23 5.47097e-23 3.77899e-23 2.55859e-23 1.69801e-23 1.10457e-23 7.04305e-24 4.40192e-24 2.69674e-24 1.61938e-24 9.53172e-25 5.49933e-25 3.11001e-25 1.72397e-25 9.36716e-26 4.98889e-26 2.60442e-26 1.3327e-26 6.68454e-27 3.2864e-27 1.58375e-27 7.48111e-28 3.46384e-28 1.57205e-28 6.99338e-29 3.04948e-29 1.30339e-29 5.46054e-30 2.24241e-30 9.02622e-31 3.56135e-31 1.37732e-31 5.22114e-32 1.94007e-32 
1.35004e-31 3.63328e-31 9.58438e-31 2.47824e-30 6.28114e-30 1.56044e-29 3.79986e-29 9.06993e-29 2.12204e-28 4.86653e-28 1.09395e-27 2.4104e-27 5.20592e-27 1.10209e-26 2.28693e-26 4.6516e-26 9.27396e-26 1.81235e-25 3.47163e-25 6.51837e-25 1.19966e-24 2.16418e-24 3.82685e-24 6.63289e-24 1.12688e-23 1.87659e-23 3.06319e-23 4.90108e-23 7.68642e-23 1.1816e-22 1.78046e-22 2.6297e-22 3.80711e-22 5.40254e-22 7.51477e-22 1.02458e-21 1.36928e-21 1.79371e-21 2.30317e-21 2.89877e-21 3.57614e-21 4.32445e-21 5.12579e-21 5.95532e-21 6.78209e-21 7.5707e-21 8.28366e-21 8.8843e-21 9.3398e-21 9.62424e-21 9.72097e-21 9.62424e-21 9.3398e-21 8.88429e-21 8.28366e-21 7.5707e-21 6.78209e-21 5.95532e-21 5.12579e-21 4.32445e-21 3.57614e-21 2.89877e-21 2.30317e-21 1.79371e-21 1.36928e-21 1.02458e-21 7.51477e-22 5.40254e-22 3.80711e-22 2.6297e-22 1.78046e-22 1.1816e-22 7.68641e-23 4.90107e-23 3.06318e-23 1.87659e-23 1.12688e-23 6.63288e-24 3.82684e-24 2.16418e-24 1.19966e-24 6.51836e-25 3.47164e-25 1.81235e-25 9.27392e-26 4.6516e-26 2.28692e-26 1.10209e-26 5.20591e-27 2.4104e-27 1.09395e-27 4.86651e-28 2.12205e-28 9.06993e-29 3.79985e-29 1.56044e-29 6.28111e-30 2.47825e-30 9.58438e-31 3.63326e-31 1.35004e-31 
9.02622e-31 2.42917e-30 6.408e-30 1.65692e-29 4.19949e-29 1.04329e-28 2.54054e-28 6.06404e-28 1.41877e-27 3.2537e-27 7.31402e-27 1.61157e-26 3.48061e-26 7.36845e-26 1.52901e-25 3.11e-25 6.20046e-25 1.21172e-24 2.32109e-24 4.35811e-24 8.0208e-24 1.44694e-23 2.55858e-23 4.43467e-23 7.53421e-23 1.25466e-22 2.04801e-22 3.2768e-22 5.13905e-22 7.90005e-22 1.19039e-21 1.75819e-21 2.54539e-21 3.61207e-21 5.02428e-21 6.85023e-21 9.15484e-21 1.19925e-20 1.53987e-20 1.93808e-20 2.39097e-20 2.89127e-20 3.42704e-20 3.98166e-20 4.53442e-20 5.06168e-20 5.53836e-20 5.93993e-20 6.24448e-20 6.43465e-20 6.49932e-20 6.43465e-20 6.24448e-20 5.93993e-20 5.53836e-20 5.06168e-20 4.53442e-20 3.98165e-20 3.42704e-20 2.89128e-20 2.39097e-20 1.93808e-20 1.53987e-20 1.19925e-20 9.15484e-21 6.85024e-21 5.02429e-21 3.61207e-21 2.54539e-21 1.75819e-21 1.19039e-21 7.90005e-22 5.13904e-22 3.2768e-22 2.04801e-22 1.25466e-22 7.53421e-23 4.43466e-23 2.55858e-23 1.44694e-23 8.0208e-24 4.3581e-24 2.3211e-24 1.21172e-24 6.20043e-25 3.11e-25 1.52901e-25 7.36847e-26 3.48061e-26 1.61156e-26 7.31402e-27 3.25369e-27 1.41878e-27 6.06404e-28 2.54053e-28 1.04329e-28 4.19948e-29 1.65693e-29 6.408e-30 2.42915e-30 9.02622e-31 
5.79823e-30 1.56044e-29 4.11635e-29 1.06437e-28 2.69766e-28 6.70185e-28 1.63199e-27 3.8954e-27 9.11384e-27 2.0901e-26 4.69836e-26 1.03523e-25 2.23586e-25 4.73332e-25 9.82202e-25 1.99779e-24 3.98303e-24 7.78379e-24 1.49101e-23 2.79954e-23 5.15237e-23 9.29483e-23 1.64357e-22 2.84873e-22 4.8398e-22 8.05967e-22 1.31559e-21 2.10494e-21 3.3012e-21 5.0748e-21 7.6468e-21 1.12942e-20 1.6351e-20 2.32031e-20 3.22748e-20 4.40043e-20 5.88086e-20 7.70371e-20 9.89176e-20 1.24498e-19 1.5359e-19 1.85729e-19 2.20145e-19 2.55772e-19 2.91281e-19 3.2515e-19 3.55771e-19 3.81567e-19 4.01131e-19 4.13347e-19 4.17501e-19 4.13347e-19 4.01131e-19 3.81567e-19 3.55771e-19 3.2515e-19 2.91281e-19 2.55772e-19 2.20145e-19 1.85729e-19 1.5359e-19 1.24498e-19 9.89176e-20 7.70371e-20 5.88086e-20 4.40043e-20 3.22748e-20 2.32031e-20 1.6351e-20 1.12942e-20 7.6468e-21 5.0748e-21 3.3012e-21 2.10494e-21 1.31559e-21 8.05967e-22 4.8398e-22 2.84872e-22 1.64357e-22 9.29481e-23 5.15237e-23 2.79954e-23 1.49102e-23 7.78377e-24 3.98301e-24 1.99779e-24 9.822e-25 4.73333e-25 2.23586e-25 1.03523e-25 4.69836e-26 2.09009e-26 9.1139e-27 3.8954e-27 1.63198e-27 6.70185e-28 2.69765e-28 1.06437e-28 4.11635e-29 1.56043e-29 5.79823e-30 
3.57859e-29 9.63081e-29 2.54055e-28 6.56912e-28 1.66495e-27 4.13628e-27 1.00724e-26 2.40418e-26 5.62493e-26 1.28998e-25 2.89976e-25 6.38931e-25 1.37994e-24 2.92134e-24 6.06201e-24 1.23301e-23 2.45827e-23 4.80404e-23 9.20233e-23 1.72784e-22 3.17997e-22 5.73664e-22 1.01439e-21 1.75819e-21 2.98705e-21 4.97431e-21 8.11965e-21 1.29914e-20 2.03746e-20 3.1321e-20 4.7195e-20 6.9706e-20 1.00916e-19 1.43206e-19 1.99196e-19 2.71588e-19 3.62958e-19 4.75462e-19 6.10505e-19 7.68382e-19 9.47936e-19 1.14629e-18 1.35871e-18 1.57859e-18 1.79774e-18 2.00678e-18 2.19577e-18 2.35498e-18 2.47572e-18 2.55112e-18 2.57676e-18 2.55112e-18 2.47572e-18 2.35498e-18 2.19577e-18 2.00678e-18 1.79774e-18 1.57859e-18 1.3587e-18 1.14629e-18 9.47936e-19 7.68382e-19 6.10505e-19 4.75462e-19 3.62958e-19 2.71588e-19 1.99196e-19 1.43206e-19 1.00916e-19 6.9706e-20 4.7195e-20 3.1321e-20 2.03745e-20 1.29914e-20 8.11965e-21 4.97431e-21 2.98705e-21 1.75819e-21 1.01439e-21 5.73663e-22 3.17997e-22 1.72784e-22 9.20234e-23 4.80403e-23 2.45826e-23 1.23301e-23 6.062e-24 2.92134e-24 1.37994e-24 6.38929e-25 2.89976e-25 1.28998e-25 5.62497e-26 2.40418e-26 1.00723e-26 4.13628e-27 1.66495e-27 6.56915e-28 2.54055e-28 9.63076e-29 3.57859e-29 
2.12205e-28 5.71093e-28 1.50651e-27 3.89539e-27 9.87293e-27 2.45275e-26 5.97277e-26 1.42565e-25 3.3355e-25 7.6494e-25 1.71951e-24 3.78876e-24 8.18286e-24 1.73231e-23 3.59468e-23 7.31155e-23 1.45772e-22 2.84872e-22 5.45684e-22 1.02458e-21 1.88567e-21 3.40174e-21 6.01518e-21 1.04258e-20 1.77128e-20 2.94969e-20 4.81483e-20 7.7037e-20 1.20818e-19 1.85729e-19 2.79859e-19 4.13346e-19 5.98416e-19 8.49192e-19 1.1812e-18 1.61048e-18 2.15229e-18 2.81942e-18 3.6202e-18 4.55639e-18 5.62112e-18 6.79733e-18 8.05692e-18 9.3608e-18 1.06603e-17 1.18999e-17 1.30206e-17 1.39647e-17 1.46807e-17 1.51277e-17 1.52798e-17 1.51277e-17 1.46807e-17 1.39647e-17 1.30206e-17 1.18999e-17 1.06603e-17 9.36079e-18 8.05691e-18 6.79733e-18 5.62112e-18 4.55639e-18 3.6202e-18 2.81942e-18 2.15229e-18 1.61048e-18 1.1812e-18 8.49192e-19 5.98416e-19 4.13346e-19 2.79859e-19 1.85729e-19 1.20818e-19 7.70369e-20 4.81483e-20 2.94969e-20 1.77128e-20 1.04258e-20 6.01517e-21 3.40173e-21 1.88567e-21 1.02458e-21 5.45685e-22 2.84872e-22 1.45771e-22 7.31155e-23 3.59467e-23 1.73231e-23 8.18284e-24 3.78875e-24 1.71951e-24 7.64937e-25 3.33552e-25 1.42565e-25 5.97275e-26 2.45275e-26 9.87289e-27 3.89541e-27 1.50651e-27 5.71089e-28 2.12205e-28 
1.209e-27 3.2537e-27 8.58308e-27 2.21933e-26 5.62493e-26 1.39741e-25 3.40288e-25 8.12237e-25 1.90035e-24 4.35811e-24 9.79663e-24 2.15858e-23 4.66204e-23 9.86954e-23 2.04801e-22 4.16563e-22 8.30509e-22 1.62301e-21 3.10894e-21 5.83739e-21 1.07433e-20 1.93808e-20 3.42705e-20 5.93993e-20 1.00916e-19 1.68054e-19 2.74317e-19 4.38905e-19 6.8834e-19 1.05816e-18 1.59445e-18 2.35497e-18 3.40937e-18 4.83813e-18 6.72968e-18 9.17542e-18 1.22623e-17 1.60632e-17 2.06255e-17 2.59593e-17 3.20254e-17 3.87267e-17 4.59029e-17 5.33316e-17 6.07355e-17 6.77977e-17 7.41825e-17 7.95614e-17 8.36405e-17 8.61878e-17 8.7054e-17 8.61878e-17 8.36405e-17 7.95613e-17 7.41825e-17 6.77977e-17 6.07355e-17 5.33315e-17 4.59029e-17 3.87267e-17 3.20254e-17 2.59593e-17 2.06255e-17 1.60632e-17 1.22623e-17 9.17542e-18 6.72969e-18 4.83813e-18 3.40937e-18 2.35497e-18 1.59445e-18 1.05816e-18 6.8834e-19 4.38905e-19 2.74317e-19 1.68054e-19 1.00916e-19 5.93993e-20 3.42704e-20 1.93808e-20 1.07433e-20 5.83737e-21 3.10895e-21 1.62301e-21 8.30506e-22 4.16563e-22 2.048e-22 9.86956e-23 4.66204e-23 2.15858e-23 9.79663e-24 4.3581e-24 1.90036e-24 8.12237e-25 3.40287e-25 1.39741e-25 5.62491e-26 2.21934e-26 8.58308e-27 3.25368e-27 1.209e-27 
6.61799e-27 1.78105e-26 4.69832e-26 1.21485e-25 3.07905e-25 7.64935e-25 1.86272e-24 4.44613e-24 1.04024e-23 2.3856e-23 5.36261e-23 1.18159e-22 2.55197e-22 5.40252e-22 1.12107e-21 2.28024e-21 4.54615e-21 8.88426e-21 1.70181e-20 3.19534e-20 5.88082e-20 1.06089e-19 1.87594e-19 3.25148e-19 5.52405e-19 9.19914e-19 1.50159e-18 2.40254e-18 3.76793e-18 5.79228e-18 8.7279e-18 1.28909e-17 1.86627e-17 2.64836e-17 3.68378e-17 5.02256e-17 6.71229e-17 8.79286e-17 1.12903e-16 1.42099e-16 1.75305e-16 2.11987e-16 2.51269e-16 2.91933e-16 3.32462e-16 3.7112e-16 4.0607e-16 4.35513e-16 4.57843e-16 4.71786e-16 4.76527e-16 4.71786e-16 4.57842e-16 4.35513e-16 4.0607e-16 3.7112e-16 3.32462e-16 2.91933e-16 2.51269e-16 2.11987e-16 1.75305e-16 1.42099e-16 1.12903e-16 8.79286e-17 6.71229e-17 5.02256e-17 3.68379e-17 2.64836e-17 1.86627e-17 1.28909e-17 8.72791e-18 5.79228e-18 3.76792e-18 2.40253e-18 1.50159e-18 9.19914e-19 5.52405e-19 3.25148e-19 1.87594e-19 1.06089e-19 5.88082e-20 3.19534e-20 1.70182e-20 8.88424e-21 4.54613e-21 2.28024e-21 1.12106e-21 5.40253e-22 2.55197e-22 1.18159e-22 5.36261e-23 2.38559e-23 1.04024e-23 4.44613e-24 1.86271e-24 7.64935e-25 3.07904e-25 1.21485e-25 4.69832e-26 1.78104e-26 6.61799e-27 
3.48063e-26 9.36719e-26 2.47101e-25 6.38931e-25 1.61938e-24 4.02306e-24 9.79667e-24 2.33838e-23 5.47096e-23 1.25467e-22 2.82038e-22 6.21442e-22 1.34217e-21 2.84137e-21 5.89608e-21 1.19926e-20 2.39098e-20 4.67254e-20 8.95044e-20 1.68054e-19 3.09293e-19 5.57961e-19 9.86623e-19 1.71007e-18 2.90529e-18 4.83815e-18 7.8974e-18 1.26358e-17 1.98169e-17 3.04636e-17 4.59031e-17 6.7798e-17 9.81535e-17 1.39286e-16 1.93743e-16 2.64154e-16 3.53023e-16 4.62447e-16 5.93794e-16 7.47349e-16 9.21988e-16 1.11491e-15 1.32151e-15 1.53538e-15 1.74853e-15 1.95185e-15 2.13566e-15 2.29052e-15 2.40795e-15 2.48129e-15 2.50622e-15 2.48129e-15 2.40795e-15 2.29052e-15 2.13566e-15 1.95185e-15 1.74853e-15 1.53538e-15 1.32151e-15 1.11491e-15 9.21989e-16 7.4735e-16 5.93794e-16 4.62447e-16 3.53023e-16 2.64154e-16 1.93743e-16 1.39286e-16 9.81535e-17 6.7798e-17 4.59031e-17 3.04636e-17 1.98168e-17 1.26358e-17 7.89739e-18 4.83815e-18 2.90529e-18 1.71006e-18 9.86622e-19 5.5796e-19 3.09293e-19 1.68054e-19 8.95045e-20 4.67253e-20 2.39097e-20 1.19926e-20 5.89606e-21 2.84138e-21 1.34217e-21 6.21439e-22 2.82038e-22 1.25467e-22 5.471e-23 2.33838e-23 9.79663e-24 4.02306e-24 1.61937e-24 6.38933e-25 2.47101e-25 9.36714e-26 3.48063e-26 
