-2	-2	-2	0.00062357
-2	-2	-1.9	0.000868645
-2	-2	-1.8	0.00116373
-2	-2	-1.7	0.00147143
-2	-2	-1.6	0.00187524
-2	-2	-1.5	0.0023418
-2	-2	-1.4	0.00286138
-2	-2	-1.3	0.0034681
-2	-2	-1.2	0.00414063
-2	-2	-1.1	0.00487458
-2	-2	-1	0.00565989
-2	-2	-0.9	0.00648089
-2	-2	-0.8	0.00731712
-2	-2	-0.7	0.00814291
-2	-2	-0.6	0.00893381
-2	-2	-0.5	0.00965786
-2	-2	-0.4	0.0102909
-2	-2	-0.3	0.01081
-2	-2	-0.2	0.0111958
-2	-2	-0.1	0.0114336
-2	-2	-2.98023e-08	0.0115139
-2	-2	0.1	0.0114337
-2	-2	0.2	0.0111958
-2	-2	0.3	0.0108099
-2	-2	0.4	0.0102907
-2	-2	0.5	0.00965815
-2	-2	0.6	0.00893383
-2	-2	0.7	0.00814298
-2	-2	0.8	0.00731706
-2	-2	0.9	0.0064808
-2	-2	1	0.00565986
-2	-2	1.1	0.00487478
-2	-2	1.2	0.00414065
-2	-2	1.3	0.00346815
-2	-2	1.4	0.00286144
-2	-2	1.5	0.00234182
-2	-2	1.6	0.00187527
-2	-2	1.7	0.00147145
-2	-2	1.8	0.00116375
-2	-2	1.9	0.000868657
-2	-2	2	0.00062357
-2	-1.9	-2	0.000879617
-2	-1.9	-1.9	0.00122386
-2	-1.9	-1.8	0.00164202
-2	-1.9	-1.7	0.00205918
-2	-1.9	-1.6	0.00262298
-2	-1.9	-1.5	0.00327334
-2	-1.9	-1.4	0.00396871
-2	-1.9	-1.3	0.00479027
-2	-1.9	-1.2	0.00569439
-2	-1.9	-1.1	0.0066708
-2	-1.9	-1	0.00770889
-2	-1.9	-0.9	0.00878382
-2	-1.9	-0.8	0.00987263
-2	-1.9	-0.7	0.0109421
-2	-1.9	-0.6	0.0119628
-2	-1.9	-0.5	0.0128939
-2	-1.9	-0.4	0.0137055
-2	-1.9	-0.3	0.0143698
-2	-1.9	-0.2	0.0148632
-2	-1.9	-0.1	0.0151669
-2	-1.9	-2.98023e-08	0.0152697
-2	-1.9	0.1	0.0151671
-2	-1.9	0.2	0.0148635
-2	-1.9	0.3	0.0143702
-2	-1.9	0.4	0.0137055
-2	-1.9	0.5	0.0128942
-2	-1.9	0.6	0.011963
-2	-1.9	0.7	0.0109421
-2	-1.9	0.8	0.00987243
-2	-1.9	0.9	0.00878386
-2	-1.9	1	0.00770864
-2	-1.9	1.1	0.00667088
-2	-1.9	1.2	0.00569414
-2	-1.9	1.3	0.00479028
-2	-1.9	1.4	0.00396879
-2	-1.9	1.5	0.00327342
-2	-1.9	1.6	0.00262303
-2	-1.9	1.7	0.00205917
-2	-1.9	1.8	0.001642
-2	-1.9	1.9	0.0012239
-2	-1.9	2	0.000879629
-2	-1.8	-2	0.00114066
-2	-1.8	-1.9	0.0015808
-2	-1.8	-1.8	0.00211352
-2	-1.8	-1.7	0.00264845
-2	-1.8	-1.6	0.00336359
-2	-1.8	-1.5	0.0041871
-2	-1.8	-1.4	0.00507135
-2	-1.8	-1.3	0.00611077
-2	-1.8	-1.2	0.00725432
-2	-1.8	-1.1	0.00848978
-2	-1.8	-1	0.00980347
-2	-1.8	-0.9	0.0111657
-2	-1.8	-0.8	0.0125468
-2	-1.8	-0.7	0.0139056
-2	-1.8	-0.6	0.0152051
-2	-1.8	-0.5	0.0163922
-2	-1.8	-0.4	0.017427
-2	-1.8	-0.3	0.0182759
-2	-1.8	-0.2	0.0189067
-2	-1.8	-0.1	0.0192948
-2	-1.8	-2.98023e-08	0.0194259
-2	-1.8	0.1	0.0192946
-2	-1.8	0.2	0.0189067
-2	-1.8	0.3	0.0182762
-2	-1.8	0.4	0.017427
-2	-1.8	0.5	0.016392
-2	-1.8	0.6	0.0152048
-2	-1.8	0.7	0.0139057
-2	-1.8	0.8	0.0125465
-2	-1.8	0.9	0.0111658
-2	-1.8	1	0.00980341
-2	-1.8	1.1	0.00848971
-2	-1.8	1.2	0.0072542
-2	-1.8	1.3	0.00611076
-2	-1.8	1.4	0.0050712
