-2.5 -2.5 -2.5 -5.38289e-06
-2.4 -2.5 -2.5 -5.33437e-06
-2.3 -2.5 -2.5 -5.26876e-06
-2.2 -2.5 -2.5 -5.17813e-06
-2.1 -2.5 -2.5 -5.05961e-06
-2 -2.5 -2.5 -4.90509e-06
-1.9 -2.5 -2.5 -4.70413e-06
-1.8 -2.5 -2.5 -4.45546e-06
-1.7 -2.5 -2.5 -4.14411e-06
-1.6 -2.5 -2.5 -3.76768e-06
-1.5 -2.5 -2.5 -3.3216e-06
-1.4 -2.5 -2.5 -2.80186e-06
-1.3 -2.5 -2.5 -2.21125e-06
-1.2 -2.5 -2.5 -1.55364e-06
-1.1 -2.5 -2.5 -8.37076e-07
-1 -2.5 -2.5 -7.47844e-08
-0.9 -2.5 -2.5 7.17287e-07
-0.8 -2.5 -2.5 1.51945e-06
-0.7 -2.5 -2.5 2.30935e-06
-0.6 -2.5 -2.5 3.0625e-06
-0.5 -2.5 -2.5 3.75416e-06
-0.4 -2.5 -2.5 4.35989e-06
-0.3 -2.5 -2.5 4.85778e-06
-0.2 -2.5 -2.5 5.22857e-06
-0.1 -2.5 -2.5 5.45759e-06
-0 -2.5 -2.5 5.536e-06
0.1 -2.5 -2.5 5.46004e-06
0.2 -2.5 -2.5 5.23269e-06
0.3 -2.5 -2.5 4.8636e-06
0.4 -2.5 -2.5 4.3661e-06
0.5 -2.5 -2.5 3.75952e-06
0.6 -2.5 -2.5 3.06641e-06
0.7 -2.5 -2.5 2.31139e-06
0.8 -2.5 -2.5 1.51939e-06
0.9 -2.5 -2.5 7.1538e-07
1 -2.5 -2.5 -7.83073e-08
1.1 -2.5 -2.5 -8.41248e-07
1.2 -2.5 -2.5 -1.55734e-06
1.3 -2.5 -2.5 -2.21445e-06
1.4 -2.5 -2.5 -2.80377e-06
1.5 -2.5 -2.5 -3.32181e-06
1.6 -2.5 -2.5 -3.76588e-06
1.7 -2.5 -2.5 -4.14128e-06
1.8 -2.5 -2.5 -4.45075e-06
1.9 -2.5 -2.5 -4.69942e-06
2 -2.5 -2.5 -4.89877e-06
2.1 -2.5 -2.5 -5.05378e-06
2.2 -2.5 -2.5 -5.17306e-06
2.3 -2.5 -2.5 -5.26311e-06
2.4 -2.5 -2.5 -5.32949e-06
2.5 -2.5 -2.5 -5.3846e-06
-2.5 -2.4 -2.5 -5.32566e-06
-2.4 -2.4 -2.5 -5.25425e-06
-2.3 -2.4 -2.5 -5.14736e-06
-2.2 -2.4 -2.5 -5.01299e-06
-2.1 -2.4 -2.5 -4.83545e-06
-2 -2.4 -2.5 -4.60195e-06
-1.9 -2.4 -2.5 -4.30699e-06
-1.8 -2.4 -2.5 -3.94083e-06
-1.7 -2.4 -2.5 -3.48768e-06
-1.6 -2.4 -2.5 -2.94362e-06
-1.5 -2.4 -2.5 -2.30188e-06
-1.4 -2.4 -2.5 -1.55974e-06
-1.3 -2.4 -2.5 -7.20227e-07
-1.2 -2.4 -2.5 2.10829e-07
-1.1 -2.4 -2.5 1.22089e-06
-1 -2.4 -2.5 2.29272e-06
-0.9 -2.4 -2.5 3.40267e-06
-0.8 -2.4 -2.5 4.52384e-06
-0.7 -2.4 -2.5 5.62517e-06
-0.6 -2.4 -2.5 6.67266e-06
-0.5 -2.4 -2.5 7.63313e-06
-0.4 -2.4 -2.5 8.47128e-06
-0.3 -2.4 -2.5 9.15711e-06
-0.2 -2.4 -2.5 9.66581e-06
-0.1 -2.4 -2.5 9.97538e-06
-0 -2.4 -2.5 1.00744e-05
0.1 -2.4 -2.5 9.95845e-06
0.2 -2.4 -2.5 9.63129e-06
0.3 -2.4 -2.5 9.10602e-06
0.4 -2.4 -2.5 8.40266e-06
0.5 -2.4 -2.5 7.54735e-06
0.6 -2.4 -2.5 6.57073e-06
0.7 -2.4 -2.5 5.50804e-06
0.8 -2.4 -2.5 4.3941e-06
0.9 -2.4 -2.5 3.26274e-06
1 -2.4 -2.5 2.14619e-06
1.1 -2.4 -2.5 1.07204e-06
1.2 -2.4 -2.5 6.32816e-08
1.3 -2.4 -2.5 -8.62505e-07
1.4 -2.4 -2.5 -1.6933e-06
1.5 -2.4 -2.5 -2.42432e-06
1.6 -2.4 -2.5 -3.05103e-06
1.7 -2.4 -2.5 -3.58115e-06
1.8 -2.4 -2.5 -4.01867e-06
1.9 -2.4 -2.5 -4.37027e-06
2 -2.4 -2.5 -4.65172e-06
2.1 -2.4 -2.5 -4.87145e-06
2.2 -2.4 -2.5 -5.0395e-06
2.3 -2.4 -2.5 -5.16629e-06
