-2.5 -2.5 -2.5 -1.28051
-2.4 -2.5 -2.5 -1.27503
-2.3 -2.5 -2.5 -1.27394
-2.2 -2.5 -2.5 -1.27179
-2.1 -2.5 -2.5 -1.2713
-2 -2.5 -2.5 -1.27124
-1.9 -2.5 -2.5 -1.27144
-1.8 -2.5 -2.5 -1.27222
-1.7 -2.5 -2.5 -1.27342
-1.6 -2.5 -2.5 -1.2751
-1.5 -2.5 -2.5 -1.2771
-1.4 -2.5 -2.5 -1.2789
-1.3 -2.5 -2.5 -1.28105
-1.2 -2.5 -2.5 -1.28308
-1.1 -2.5 -2.5 -1.28512
-1 -2.5 -2.5 -1.28722
-0.9 -2.5 -2.5 -1.28909
-0.8 -2.5 -2.5 -1.29086
-0.7 -2.5 -2.5 -1.2924
-0.6 -2.5 -2.5 -1.29384
-0.5 -2.5 -2.5 -1.29504
-0.4 -2.5 -2.5 -1.29618
-0.3 -2.5 -2.5 -1.29707
-0.2 -2.5 -2.5 -1.29778
-0.1 -2.5 -2.5 -1.2982
-0 -2.5 -2.5 -1.29844
0.1 -2.5 -2.5 -1.29842
0.2 -2.5 -2.5 -1.2982
0.3 -2.5 -2.5 -1.29765
0.4 -2.5 -2.5 -1.29691
0.5 -2.5 -2.5 -1.29579
0.6 -2.5 -2.5 -1.29456
0.7 -2.5 -2.5 -1.29301
0.8 -2.5 -2.5 -1.29122
0.9 -2.5 -2.5 -1.28912
1 -2.5 -2.5 -1.28684
1.1 -2.5 -2.5 -1.2842
1.2 -2.5 -2.5 -1.28151
1.3 -2.5 -2.5 -1.27873
1.4 -2.5 -2.5 -1.27576
1.5 -2.5 -2.5 -1.27296
1.6 -2.5 -2.5 -1.27025
1.7 -2.5 -2.5 -1.26783
1.8 -2.5 -2.5 -1.26514
1.9 -2.5 -2.5 -1.26347
2 -2.5 -2.5 -1.26209
2.1 -2.5 -2.5 -1.26095
2.2 -2.5 -2.5 -1.2613
2.3 -2.5 -2.5 -1.26061
2.4 -2.5 -2.5 -1.26304
2.5 -2.5 -2.5 -1.26201
-2.5 -2.4 -2.5 -1.21164
-2.4 -2.4 -2.5 -1.20859
-2.3 -2.4 -2.5 -1.2089
-2.2 -2.4 -2.5 -1.20843
-2.1 -2.4 -2.5 -1.20915
-2 -2.4 -2.5 -1.21026
-1.9 -2.4 -2.5 -1.21158
-1.8 -2.4 -2.5 -1.21344
-1.7 -2.4 -2.5 -1.21545
-1.6 -2.4 -2.5 -1.21802
-1.5 -2.4 -2.5 -1.2206
-1.4 -2.4 -2.5 -1.22321
-1.3 -2.4 -2.5 -1.22586
-1.2 -2.4 -2.5 -1.22852
-1.1 -2.4 -2.5 -1.23111
-1 -2.4 -2.5 -1.23363
-0.9 -2.4 -2.5 -1.23597
-0.8 -2.4 -2.5 -1.23808
-0.7 -2.4 -2.5 -1.24002
-0.6 -2.4 -2.5 -1.2417
-0.5 -2.4 -2.5 -1.24326
-0.4 -2.4 -2.5 -1.24454
-0.3 -2.4 -2.5 -1.24566
-0.2 -2.4 -2.5 -1.24648
-0.1 -2.4 -2.5 -1.24706
-0 -2.4 -2.5 -1.24735
0.1 -2.4 -2.5 -1.24738
0.2 -2.4 -2.5 -1.24713
0.3 -2.4 -2.5 -1.24659
0.4 -2.4 -2.5 -1.24573
0.5 -2.4 -2.5 -1.24466
0.6 -2.4 -2.5 -1.24325
0.7 -2.4 -2.5 -1.24164
0.8 -2.4 -2.5 -1.23973
0.9 -2.4 -2.5 -1.23755
1 -2.4 -2.5 -1.23508
1.1 -2.4 -2.5 -1.23235
1.2 -2.4 -2.5 -1.22954
1.3 -2.4 -2.5 -1.2266
1.4 -2.4 -2.5 -1.22353
1.5 -2.4 -2.5 -1.22052
1.6 -2.4 -2.5 -1.21774
1.7 -2.4 -2.5 -1.21505
1.8 -2.4 -2.5 -1.21227
1.9 -2.4 -2.5 -1.21018
2 -2.4 -2.5 -1.20855
2.1 -2.4 -2.5 -1.20705
2.2 -2.4 -2.5 -1.207
2.3 -2.4 -2.5 -1.20602
2.4 -2.4 -2.5 -1.20758
2.5 -2.4 -2.5 -1.20642
-2.5 -2.3 -2.5 -1.15181
-2.4 -2.3 -2.5 -1.15025
-2.3 -2.3 -2.5 -1.15122
-2.2 -2.3 -2.5 -1.15159
-2.1 -2.3 -2.5 -1.15307
-2 -2.3 -2.5 -1.1548
-1.9 -2.3 -2.5 -1.15674
-1.8 -2.3 -2.5 -1.15916
-1.7 -2.3 -2.5 -1.16172
-1.6 -2.3 -2.5 -1.1646
-1.5 -2.3 -2.5 -1.16767
-1.4 -2.3 -2.5 -1.17061
-1.3 -2.3 -2.5 -1.17359
-1.2 -2.3 -2.5 -1.17653
-1.1 -2.3 -2.5 -1.1795
-1 -2.3 -2.5 -1.18228
-0.9 -2.3 -2.5 -1.18479
-0.8 -2.3 -2.5 -1.18721
-0.7 -2.3 -2.5 -1.1894
-0.6 -2.3 -2.5 -1.1913
-0.5 -2.3 -2.5 -1.193
-0.4 -2.3 -2.5 -1.19447
-0.3 -2.3 -2.5 -1.19566
-0.2 -2.3 -2.5 -1.19657
-0.1 -2.3 -2.5 -1.19721
-0 -2.3 -2.5 -1.19757
0.1 -2.3 -2.5 -1.19761
0.2 -2.3 -2.5 -1.19736
0.3 -2.3 -2.5 -1.19679
0.4 -2.3 -2.5 -1.19593
0.5 -2.3 -2.5 -1.19474
0.6 -2.3 -2.5 -1.19329
0.7 -2.3 -2.5 -1.19153
0.8 -2.3 -2.5 -1.18942
0.9 -2.3 -2.5 -1.18702
1 -2.3 -2.5 -1.18444
1.1 -2.3 -2.5 -1.18155
1.2 -2.3 -2.5 -1.17846
1.3 -2.3 -2.5 -1.17525
